CONTACT ID;EMAIL;sib_contact_owner;sib_next_task;SOBRENOME;NOME;_DETECTED_LANGUAGE;DOUBLE_OPT-IN;OPT_IN;CONTACT_TIMEZONE;EXT_ID;LINKEDIN;JOB_TITLE;WHATSAPP;LANDLINE_NUMBER;SMS;CATEGORIA;ANGULO;NICHO;SEGUIDORES;PLATAFORMA;REDE_SOCIAL;ADDED_TIME;MODIFIED_TIME
238;3djuegos-redaccion@webedia-group.com;;;;3DJuegos (Press);;;;;;;;;;;PRESS;Submit press release targeting RPG and Strategy coverage;Largest Spanish gaming website covering all platforms;Major site;Website (Webedia);@3DJuegos;01-07-2026;02-07-2026
239;aaa@khplus.kr;;;;KH Games;;;;;;;;;;;PRESS;Pitch free tactical RPG and webtoon/book universe;Korean gaming/geek culture;-;Website;@khgames;01-07-2026;02-07-2026
240;aaron.astle@steelmedianetwork.com;;;;PocketGamer.biz (Aaron Astle);;;;;;;;;;;PRESS;News-worthy angle: Solo dev launches free tactical RPG + webtoon after 23 years;News Editor at PocketGamer.biz - mobile games;B2B mobile gaming;Website;@aaronastle;01-07-2026;02-07-2026
241;abing@gcores.com;;;;Gcores;;;;;;;;;;;PRESS;Pitch free action universe and 23-year solo development story;Chinese geek culture press;-;Website;@gcores;01-07-2026;02-07-2026
246;acghk2026.pr@gmail.com;;;;ACGHK;;;;;;;;;;;PRESS;Pitch the free transmedia IP for Hong Kong ACG event and community consideration;Hong Kong anime, comics, games, and fandom event;-;Convention / Website;@acghk;01-07-2026;02-07-2026
247;actualplaybookclub@gmail.com;;;;Role Play Review;;;;;;;;;;;books;Pitch Illusion Fight as a free story/game package for discussion: webtoon;Actual-play discussion and RPG media review;---;Podcast;@ActualPlayBookClub;01-07-2026;02-07-2026
248;adventuresinscifipublishing@gmail.com;;;;Adventures in SciFi Publishing;;;;;;;;;;;reviews;indie/small press release listings;SFF podcast;Niche SFF audience;Podcast / Website / Newsletter;@AISFP;01-07-2026;02-07-2026
249;advertising@animenewsnetwork.com;;;;Anime News Network (Advertising);;;;;;;;;;;PRESS;Explore ad/promotional partnership to reach anime/manga reader demographic;Anime Industry Advertising;largest anime news;Website;@animenewsnetwork;01-07-2026;02-07-2026
250;advertising@digitalbraves.com;;;;Gamer Santai (Ad);;;;;;;;;;;PRESS;Offer Malay-market feature or review on free RPG plus webtoon/books/OST project;Malaysian gaming, anime/manga, esports, and tech media;~71K Facebook;Website / Facebook / Instagram;@GamerSantaiMY;01-07-2026;02-07-2026
251;advertising@fangoria.com;;;;Fangoria (Advertising);;;;;;;;;;;PRESS;Explore ad/promotional partnership for the dark fantasy brand;Horror Culture Advertising Partnership;established 1979;Magazine / Website;@fangoria;01-07-2026;02-07-2026
254;alainotaku@gmail.com;;;;Al Ain Otaku Circle;;;;;;;;;;;WEBTOON/MANGA;Free anime-style action transmedia starter pack;Arabic/English — Shonen manga tier lists, webcomics;≈59K;YOUTUBE;@AlAinOtaku;01-07-2026;02-07-2026
255;alberto.defa@prowell.media;;;;Atomix / Alberto Desfassiaux;;;;;;;;;;;books and original soundtrack;Editorial pitch about free tactical RPG with anime DNA;Mexican video game press and gamer culture;-;Website;@Atomix;01-07-2026;02-07-2026
259;animehistorian@gmail.com;;;;The Anime Historian;;;;;;;;;;;WEBTOON/MANGA;Classic anime action energy meets indie transmedia production;English — Anime History & Lore Essays;≈47K;YOUTUBE;@AnimeHistorian;01-07-2026;02-07-2026
266;beyondthepanel@gmail.com;;;;Beyond the Panel;;;;;;;;;;;WEBTOON/MANGA;Review copy pitch focusing on the transmedia webtoon + book link;English — Graphic Novel & Indie Comic Reviews;≈11K;YOUTUBE;@BeyondThePanel;01-07-2026;02-07-2026
267;bitharmony@gmail.com;;;;Bit Harmony: A Videogame Music Podcast;;;;;;;;;;;GAMES;"VGM podcast exploring human expression through game music; pitch OST + emotional score.";Video Game Music Podcast;800;Podcast;@BitHarmony;01-07-2026;02-07-2026
271;brandonchen997@gmail.com;;;;Brandon Chen;;;;;;;;;;;WEBTOON/MANGA;Indie manga/webtoon produção + free transmedia;Manga/webtoon creator education;≈240K;YouTube;@BrandonChen;01-07-2026;02-07-2026
273;casey@gamersheroes.com;;;;Gamers Heroes;;;;;;;;;;;PRESS;We love indies! - formal submission;Gaming news/reviews;—;Website;@GamersHeroes;01-07-2026;02-07-2026
276;cclreviews@gmail.com;;;;Comic Con Lagos Reviews;;;;;;;;;;;PRESS;A 23-year solo labor of love from Brazil bringing a free transmedia universe to African nerds.;English — General nerd and pop culture;19K;YOUTUBE;@ccl_reviews;01-07-2026;02-07-2026
281;chroniclecorner@gmail.com;;;;The Chronicle Corner;;;;;;;;;;;BOOKS;Cross-media worldbuilding structure using books, comics, and games;English — Fantasy Worldbuilding & Reviews;≈24K;YOUTUBE;@ChronicleCorner;01-07-2026;02-07-2026
286;comicdrake@gmail.com;;;;Comic Drake;;;;;;;;;;;WEBTOON/MANGA;DIY solo creator spending 23 years building a free transmedia ecosystem;English — Comic Book & Webcomic History;≈600K;YOUTUBE;@ComicDrake;01-07-2026;02-07-2026
288;community@worldanvil.com;;;;World Anvil Community;;;;;;;;;;;PRESS;Comprehensive timeline design case study;Worldbuilding and Lore Dev;150K+;Website;@WorldAnvil;01-07-2026;02-07-2026
291;contact@droidsans.com;;;;DroidSans;;;;;;;;;;;BOOKS;, and OST in one place. PRESS;;;YouTube;@droidsans;01-07-2026;02-07-2026
295;contact@game8.vn;;;;Game8 Vietnam;;;;;;;;;;;PRESS;Pitch free action webtoon and tactical RPG with OST;Vietnamese gaming press;-;Website;@game8_vn;01-07-2026;02-07-2026
300;contact@godisageek.com;;;;God is a Geek (Editorial);;;;;;;;;;;GAMES;Alternative contact for general pitching about the free action universe;UK games press editorial;~80K monthly readers;Website;@godisageek;01-07-2026;02-07-2026
301;contact@incgmedia.com;;;;InCG Media;;;;;;;;;;;PRESS;Pitch character art, faction design, webtoon visuals, and soundtrack as design/process story;CG, animation, game art, and creative submissions;-;Website;@incgmedia;01-07-2026;02-07-2026
308;contact@otakuwire.net;;;;OtakuWire;;;;;;;;;;;tactical RPG;Send a press release about the free anime-inspired webtoon;Anime news and culture;-;Website;@otakuwire;01-07-2026;02-07-2026
309;contact@playfulexperiences.com;;;;Playful Experiences Podcast;;;;;;;;;;;GAMES;"Game design podcast; pitch transmedia worldbuilding and interactive narrative.";Game Design & Narrative;1000;Podcast;@PlayfulExperiences;01-07-2026;02-07-2026
311;contact@tacticon.games;;;;TactiCon;;;;;;;;;;;PRESS;Festival de strategy games — fit perfeito;Strategy/tactics games festival;—;Festival/Web;—;01-07-2026;02-07-2026
318;contacto@culturageek.com.mx;;;;Cultura Geek Mexico;;;;;;;;;;;Geek culture;Geek culture/press;;10000;Web;@cultrageekmx;01-07-2026;02-07-2026
320;contacto@gamerfocus.co;;;;GamerFocus;;;;;;;;;;;Pitch free tactical RPG as indie discovery for Colombian gamer readers;anime and pop culture media;Colombian video game;-;Website;@GamerFocus;01-07-2026;02-07-2026
326;contacto@powerups.es;;;;PowerUps;;;;;;;;;;;books and OST as a long-running indie universe;Pitch the free hex-grid tactical RPG with webtoon;Indie and retro gaming press in Spanish;~6K X;Website/X;@PowerUps_ES;01-07-2026;02-07-2026
327;contacto@salageek.com;;;;Sala Geek;;;;;;;;;;;"Geek community with Geeky Weekly newsletter; covers anime";Geek culture/press;;20000;Web/Newsletter;@salageek;01-07-2026;02-07-2026
329;contacto@vidaextra.com;;;;Vida Extra (General);;;;;;;;;;;PRESS;General pitch about free action universe project;Spanish gaming/entertainment general contact;Major site;Website (Webedia);@vidaextra;01-07-2026;02-07-2026
330;craig.chapple@steelmedianetwork.com;;;;PocketGamer.biz (Craig Chapple);;;;;;;;;;;PRESS;Pitch the mobile-friendly webtoon + game crossover as an indie case study;Head of Content at PocketGamer.biz - mobile games B2B;B2B mobile gaming;Website / Newsletter;@craigchapple;01-07-2026;02-07-2026
331;creatorhubng@gmail.com;;;;Naija Creator Hub;;;;;;;;;;;PRESS;African market outreach;English — Naija Creator Hub;13K;YOUTUBE;@naijacreatorhub;01-07-2026;02-07-2026
332;creatorhubza@gmail.com;;;;SA Creator Hub;;;;;;;;;;;PRESS;African market outreach;English — SA Creator Hub;15K;YOUTUBE;@sacreatorhub;01-07-2026;02-07-2026
336;culture@theguardian.com;;;;The Guardian (Games);;;;;;;;;;;global English availability;Newsworthy indie angle: free transmedia universe from Brazilian creator;UK major newspaper games and culture coverage;~2M+ UK readers;Website;guardian;01-07-2026;02-07-2026
337;daya@gamingnewslab.com;;;;GamingNewsLab;;;;;;;;;;;PRESS;Pitch free tactical RPG and transmedia universe;Indian gaming news;-;Website;@gamingnewslab;01-07-2026;02-07-2026
338;dcc.business@gmail.com;;;;Dubai Comic Corner;;;;;;;;;;;WEBTOON/MANGA;Creator-owned webtoon project with transmedia extensions;English — Independent comics, graphic novels, and webtoon culture;≈55K;YOUTUBE;@DubaiComicCorner;01-07-2026;02-07-2026
341;desk@indiegame.com;;;;인디게임 (Indie Game);;;;;;;;;;;PRESS;;;;Website;@indiegame_kr;01-07-2026;02-07-2026
342;desk@invenglobal.com;;;;Inven Global;;;;;;;;;;;PRESS;Pitch free indie tactical RPG and webtoon/book universe;Korean/international gaming;-;Website;@invenglobal;01-07-2026;02-07-2026
346;dol.release@kadokawa.jp;;;;Dengeki Online;;;;;;;;;;;PRESS;Pitch free anime-inspired action webtoon and tactical RPG with 36-track OST;Japanese gaming/anime press;-;Website;@dengekionline;01-07-2026;02-07-2026
347;doopeinfo@gmail.com;;;;doope!;;;;;;;;;;;GAMES;Free tactical RPG and solo-developed transmedia action universe with indie discovery angle;Japanese game news and game culture;-;Website;@doope_jp;01-07-2026;02-07-2026
349;ebooks+magazine@forewordreviews.com;;;;Foreword Reviews;;;;;;;;;;;BOOKS;Submit the SFF book series review package and highlight the free cross-media universe.;Indie book reviews and publishing coverage;300K readers annually;Magazine / Website;@forewordreviews;01-07-2026;02-07-2026
353;editor@geeknative.com;;;;Geek Native;;;;;;;;;;;PRESS;Transmedia approach to tactical worldbuilding;Pop Culture and Tabletop RPGs;80K+;Website;@GeekNative;01-07-2026;02-07-2026
358;editorial@fangoria.com;;;;Fangoria (Editorial);;;;;;;;;;;PRESS;Pitch the grimdark/dark fantasy angle of the universe for feature coverage;Horror / Dark Fantasy Culture;established 1979;Magazine / Website;@fangoria;01-07-2026;02-07-2026
360;editors@animenewsnetwork.com;;;;Anime News Network (Editors);;;;;;;;;;;PRESS;Pitch the webtoon series to editorial team for news/feature consideration;Anime / Manga Industry News;largest anime news;Website;@animenewsnetwork;01-07-2026;02-07-2026
361;editors@superjumpmagazine.com;;;;SUPERJUMP Magazine;;;;;;;;;;;PRESS;Accepts game submissions - indie-friendly;Gaming features/essays;—;Website/Medium;@superjumpmag;01-07-2026;02-07-2026
362;elgameroculto@gmail.com;;;;El Gamer Oculto;;;;;;;;;;;GAMES;Free turn-based tactical game with webtoon background. First impressions for indie channel.;Indie / Strategy;~4.5K;YouTube;@elgameroculto;01-07-2026;02-07-2026
365;epicfantasytavern@gmail.com;;;;Epic Fantasy Tavern;;;;;;;;;;;BOOKS;High-stakes action book series free release;English — Fantasy book reviews & worldbuilding;≈13K;YOUTUBE;@EpicFantasyTavern;01-07-2026;02-07-2026
367;eric@gamelook.com.cn;;;;GameLook;;;;;;;;;;;PRESS;Frame Illusion Fight as cross-media indie production case: free tactical RPG/webtoon/books/OST;Chinese game industry news;-;Website;@GameLook;01-07-2026;02-07-2026
368;fantasiacifi@gmail.com;;;;Fantasiacifi;;;;;;;;;;;BOOKS;Pitch of free fantasy saga and author transmedia project;Fantastic literature and science fiction;-;Blog / X;@fantasiacifi;01-07-2026;02-07-2026
369;fantasybookph@gmail.com;;;;Fantasy Book Tube PH;;;;;;;;;;;BOOKS;Free fantasy/SFF novel series with direct cross-media action webtoon art;English — BOOKS;≈18K;YOUTUBE;@fantasybooktube_ph;01-07-2026;02-07-2026
375;feedback@swordandlaser.com;;;;Sword and Laser;;;;;;;;;;;BOOKS;"Free book series as book club pick; transmedia angle as unique discussion topic";SFF book club and discussion podcast;~25K;Podcast/YouTube;SwordAndLaser;01-07-2026;02-07-2026
377;game-watch@impress.co.jp;;;;Game Watch;;;;;;;;;;;PRESS;Pitch free tactical hex-grid RPG and transmedia universe;Japanese gaming news;-;Website;@games_watch;01-07-2026;02-07-2026
